Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
10,8645521.38006447,5,86.2262512900407,86.45391622273902,1297.3779056728313,0,0.0,0.44983919895457114,0.23852955422694805,0.3116312468184808,154.65991624361016,28.413832466349184,-59.660706159268216,-34.29515108572562,-31.092089453323464,-7.2313412458822475,0.0,0.0,-22.505804336699235,-7.355342791688499,-2.240854501316611,-4.882075257778119,-3.7095508795550742,-10.100832998722241
11,8645330.982652523,0,86.22872916248835,86.45201228813309,1297.3383921361083,0,0.0,0.4578828168155396,0.2341331084582215,0.3079840747262389,154.65962927468928,28.41164156282237,-59.660185588222724,-34.2966774608955,-31.088448664668245,-7.227206114532716,0.0,0.0,-22.506417062734585,-7.3578850028938305,-2.23667697488463,-4.886196115066584,-3.714218329115484,-10.097359524497355
12,8645330.93810242,1,86.40692956962037,86.45201228813309,1296.8928911182782,0,0.0,0.46284312095971797,0.2332959359741512,0.3038609430661308,154.57052907112327,28.322541359256366,-59.660185588222724,-34.2966774608955,-31.088448664668245,-7.227206114532716,0.0,0.0,-22.506417062734585,-7.3578850028938305,-2.23667697488463,-4.886196115066584,-3.536017921983461,-10.097359524497355
13,8643330.287348827,0,86.43200588742083,86.43200588742084,1296.7860674318836,0,0.0,0.4686530618084685,0.23182781909770656,0.2995191190938249,154.62918993669336,28.2388041758858,-59.500881610276814,-34.394826106877545,-31.0216929363925,-7.36262359150094,0.0,0.0,-22.484831779531756,-7.372865038061853,-2.232057184215901,-4.929565213522863,-3.486043113228572,-10.082607538970422
14,8643207.274567602,0,86.43077578459484,86.43077578459487,1296.7610811637383,0,0.0,0.47559813536747836,0.2296617336005373,0.2947401310319844,154.62911309436814,28.240111121036993,-59.50198987634567,-34.39417041390776,-31.02218492696318,-7.361528872534802,0.0,0.0,-22.484978279782236,-7.372747352711985,-2.232151790458119,-4.92920974751751,-3.487707170365489,-10.082555784818407
15,8636542.512883686,0,86.29635829776109,86.36412929746989,1295.6313669613205,0,0.0,0.48347549481257174,0.22698388534327685,0.2895406198441514,154.66975620238452,28.33388549985441,-59.561149260003056,-34.38206289745962,-31.034996723242305,-7.330421201629461,0.0,0.0,-22.482550382947906,-7.366839656887354,-2.2535292790130033,-4.917687213037994,-3.482772730476333,-10.191632357541883
16,8636542.512883686,1,86.29635829776109,86.36412929746989,1295.6313669613205,0,0.0,0.4919535957599777,0.22394293055447695,0.2841034736855453,154.66975620238452,28.33388549985441,-59.561149260003056,-34.38206289745962,-31.034996723242305,-7.330421201629461,0.0,0.0,-22.482550382947906,-7.366839656887354,-2.2535292790130033,-4.917687213037994,-3.482772730476333,-10.191632357541883
17,8636542.512883686,2,86.29635829776109,86.36412929746989,1295.6313669613205,0,0.0,0.499819880814998,0.22108837116652388,0.27909174801847814,154.66975620238452,28.33388549985441,-59.561149260003056,-34.38206289745962,-31.034996723242305,-7.330421201629461,0.0,0.0,-22.482550382947906,-7.366839656887354,-2.2535292790130033,-4.917687213037994,-3.482772730476333,-10.191632357541883
18,8636542.51217977,3,86.29917395653051,86.36412929746989,1295.624327814397,0,0.0,0.5072997196767252,0.21842854674799553,0.2742717335752794,154.66834837299982,28.332477670469707,-59.561149260003056,-34.38206289745962,-31.034996723242305,-7.330421201629461,0.0,0.0,-22.482550382947906,-7.366839656887354,-2.250713620243582,-4.917687213037994,-3.482772730476333,-10.191632357541883
19,8632817.689197173,0,86.3264346093249,86.32688178762699,1294.9043447601598,0,0.0,0.5148311515824615,0.21560163193372694,0.26956721648381154,154.67334180152406,28.300223589151045,-59.56611512621048,-34.3599404969013,-31.02664014328056,-7.319850993953307,0.0,0.0,-22.498482321926247,-7.371638133141566,-2.2493430908831975,-4.916615845874303,-3.4813367436279803,-10.18360249487615
20,8632300.680997621,0,86.31001031610363,86.32171175504628,1294.8549299230508,0,0.0,0.5230974979611609,0.21240844084817906,0.26449406119066005,154.68413896442505,28.305850719471326,-59.518268229740656,-34.33897050250915,-31.104453792640346,-7.330235165144824,0.0,0.0,-22.48940261759996,-7.3676863474953755,-2.241165961429973,-4.911970199561072,-3.482285279008316,-10.2055515887667
21,8631290.708892172,0,86.31161220535891,86.31161220535893,1294.6835628053675,0,0.0,0.5317306183672228,0.20907179642369889,0.2591975852090783,154.6902637396378,28.298124055003278,-59.503168126212884,-34.32463468050174,-31.127131946397522,-7.331420726380984,0.0,0.0,-22.493524267741005,-7.367963864208895,-2.2380297689758337,-4.909993305854294,-3.4825887534694013,-10.209932354898532
22,8630094.267395541,0,86.29778249428982,86.29964797457208,1294.4993833192866,0,0.0,0.5401982555623961,0.20587336166893605,0.2539283827686678,154.70128476556903,28.30093274014111,-59.49203684704196,-34.31216723458977,-31.145253793789678,-7.3339157830513395,0.0,0.0,-22.510696082562195,-7.367586234566197,-2.2372421451435067,-4.907721906271696,-3.4815857416021014,-10.214011737091736
23,8630042.57564665,0,86.29723866448913,86.29913106476953,1294.4916969722437,0,0.0,0.548402681482229,0.2027576262066022,0.24883969231116884,154.70181513537065,28.300946200140174,-59.49063080857865,-34.311260476966865,-31.147505133274905,-7.334182738961657,0.0,0.0,-22.510927905134594,-7.367509327741277,-2.2370124638476745,-4.907553095369067,-3.481590467693647,-10.214588917942523
24,8630042.57564665,1,86.29723866448913,86.29913106476953,1294.4916969722437,0,0.0,0.5565784726580956,0.19967635043666915,0.24374517690523528,154.70181513537065,28.300946200140174,-59.49063080857865,-34.311260476966865,-31.147505133274905,-7.334182738961657,0.0,0.0,-22.510927905134594,-7.367509327741277,-2.2370124638476745,-4.907553095369067,-3.481590467693647,-10.214588917942523
25,8628317.99520676,0,86.27482267828199,86.28188550612795,1294.2459396615338,0,0.0,0.5641498446461789,0.1967893100062687,0.23906084534755234,154.721645907795,28.30353141392294,-59.42700834093063,-34.27364114531609,-31.249162154628717,-7.34661185083305,0.0,0.0,-22.514282323819888,-7.362684209383791,-2.2270465342175454,-4.900073195047787,-3.482694728070679,-10.241972839469815
26,8628317.99520676,1,86.27482267828199,86.28188550612795,1294.2459396615338,0,0.0,0.5718962121306235,0.19375642050017958,0.23434736736919703,154.721645907795,28.30353141392294,-59.42700834093063,-34.27364114531609,-31.249162154628717,-7.34661185083305,0.0,0.0,-22.514282323819888,-7.362684209383791,-2.2270465342175454,-4.900073195047787,-3.482694728070679,-10.241972839469815
27,8628317.99520676,2,86.27482267828199,86.28188550612795,1294.2459396615338,0,0.0,0.5791455784176274,0.19091710168595388,0.2299373198964188,154.721645907795,28.30353141392294,-59.42700834093063,-34.27364114531609,-31.249162154628717,-7.34661185083305,0.0,0.0,-22.514282323819888,-7.362684209383791,-2.2270465342175454,-4.900073195047787,-3.482694728070679,-10.241972839469815
28,8626097.76038086,0,86.24390934911224,86.25968346912127,1293.934687336841,0,0.0,0.5859007993504574,0.18827388649875415,0.2258253141507885,154.74820359088318,28.307887060004447,-59.316831931532924,-34.200566692617265,-31.442319257346874,-7.371108194077772,0.0,0.0,-22.516005009288875,-7.353430063728635,-2.1979765119601424,-4.887823146163931,-3.47336669425835,-10.296663149912995
29,8617004.633666549,0,86.09621553980156,86.16355989828418,1292.6217593704691,1,0.00022789507721654445,0.5931535989119058,0.18534200817015267,0.22150439291794163,154.8701122809571,28.33367217924128,-58.92371848697705,-33.925242122685084,-32.14124296063471,-7.476262152002815,0.0,0.0,-22.5614186399971,-7.328074984897952,-2.041421042994736,-4.8659521479548,-3.43795360684841,-10.50249831520577
30,8616885.800604872,0,86.09825965498764,86.16495150853753,1292.6410022619373,1,0.00016166807071726907,0.6010702490671966,0.1820654931224853,0.21686425781031815,154.8683944182374,28.33334592677491,-58.929246335751955,-33.92903906377084,-32.13159330223283,-7.474888962783889,0.0,0.0,-22.560792871383594,-7.328453839018917,-2.043277667887919,-4.866376148219253,-3.4383494443765312,-10.499722709586628
31,8616095.522813346,0,86.10151306724049,86.1596624878226,1292.5403108687942,0,0.0,0.6086894931925612,0.17892278781458676,0.2123877189928521,154.86941222246844,28.329074710291042,-58.89998039781969,-33.89984351097957,-32.181831246646325,-7.481856006443492,0.0,0.0,-22.564594077103706,-7.326873474463207,-2.030135024076714,-4.865512154782339,-3.434240253044271,-10.513620787400194
32,8546119.849290725,0,85.45991628303986,85.45991628303969,1282.009867563209,0,0.0,0.614902485303591,0.17737445929260806,0.20772305540380084,155.56230838048305,28.277775336477266,-56.29656991783119,-32.08923209157225,-36.74150232112498,-8.138545532397089,0.0,0.0,-22.84418141606856,-7.16154952325941,-1.1383745409375718,-4.657981179180525,-2.9250613671940258,-11.84708582739452
33,8429837.165564984,0,84.29710657937252,84.2971065793725,1264.7762773487707,0,0.0,0.6219904381376379,0.175200015439953,0.2028095464224092,156.76682915226414,28.236064268363364,-51.45246170682743,-28.719497954809263,-43.56140671974498,-9.77719227248053,0.0,0.0,-23.157919953141064,-6.7247795665161485,-0.4344308484518,-4.222811489433376,-2.0523929092229096,-14.9
34,8367802.983125697,0,83.67677410133867,83.6767741013387,1255.429918276179,0,0.0,0.6291515941655865,0.17291596304896825,0.1979324427854453,157.37888724988107,28.244338648780236,-49.31995036391379,-27.300624724285612,-46.615505290790594,-10.410375327265116,0.0,0.0,-23.3505684147647,-6.541344802442077,-0.39164312208446317,-4.1783700110389725,-2.614843842076011,-14.9
35,8367802.983125697,1,83.67677410133867,83.6767741013387,1255.429918276179,0,0.0,0.6340003436990228,0.17312728455274493,0.1928723717482323,157.37888724988107,28.244338648780236,-49.31995036391379,-27.300624724285612,-46.615505290790594,-10.410375327265116,0.0,0.0,-23.3505684147647,-6.541344802442077,-0.39164312208446317,-4.1783700110389725,-2.614843842076011,-14.9
36,8367802.983125697,2,83.67677410133867,83.6767741013387,1255.429918276179,0,0.0,0.6384317985984774,0.17345956299366133,0.18810863840786127,157.37888724988107,28.244338648780236,-49.31995036391379,-27.300624724285612,-46.615505290790594,-10.410375327265116,0.0,0.0,-23.3505684147647,-6.541344802442077,-0.39164312208446317,-4.1783700110389725,-2.614843842076011,-14.9
37,8367802.983125697,3,83.67677410133867,83.6767741013387,1255.429918276179,0,0.0,0.6425587211196989,0.17381742325734478,0.18362385562295638,157.37888724988107,28.244338648780236,-49.31995036391379,-27.300624724285612,-46.615505290790594,-10.410375327265116,0.0,0.0,-23.3505684147647,-6.541344802442077,-0.39164312208446317,-4.1783700110389725,-2.614843842076011,-14.9
38,8367802.983125697,4,83.67677410133867,83.6767741013387,1255.429918276179,0,0.0,0.6463734994430784,0.17418912450924623,0.1794373760476754,157.37888724988107,28.244338648780236,-49.31995036391379,-27.300624724285612,-46.615505290790594,-10.410375327265116,0.0,0.0,-23.3505684147647,-6.541344802442077,-0.39164312208446317,-4.1783700110389725,-2.614843842076011,-14.9
39,8366332.4829262225,0,83.66206950811176,83.66206950811178,1255.0211504360548,0,0.0,0.6497397762439975,0.1746902148917022,0.1755700088643004,157.35595205476383,28.281978437124383,-49.474016430703415,-27.4022927701833,-46.37691246274246,-10.361870275712459,0.0,0.0,-23.338076126001038,-6.553020596556097,-0.41619969203009366,-4.1890932038847195,-2.626448934074673,-14.9
40,8361546.09808559,0,83.61420645265434,83.61420645265436,1254.22820154066,0,0.0,0.6529777039859542,0.17513012536567094,0.17189217064837486,157.38881449751455,28.296979049831094,-49.36294760707464,-27.326669993217795,-46.52483845342423,-10.393201757707832,0.0,0.0,-23.348847060697683,-6.535826925988622,-0.424416561039307,-4.187614040482874,-2.6814311477126678,-14.9
41,8354357.062750705,0,83.51883582086813,83.54231713404675,1253.1934602936478,0,0.0,0.6561573983493175,0.17545377461717993,0.16838882703350253,157.46942352254257,28.311740656589325,-49.2009319046598,-27.287369396464634,-47.59790274784096,-10.4968260397231,0.0,0.0,-22.57451175497608,-6.468501219321289,-0.4375307671424703,-4.163436549680552,-2.654153799322978,-14.9
42,8353581.012126411,0,83.53344237432981,83.53455680012604,1253.0211380663811,0,0.0,0.6599116583338973,0.17524415691024248,0.1648441847558603,157.4660004127721,28.30055721289814,-49.17453111738628,-27.26559448810895,-47.59706021818653,-10.502085230316471,0.0,0.0,-22.617230548737776,-6.469497832597988,-0.42917927931495614,-4.161889569388681,-2.6494893416325778,-14.9
43,8346175.158452942,0,83.4582061245316,83.46049947130399,1251.9132254364906,0,0.0,0.6635019266011144,0.17501040110500224,0.16148767229388344,157.54064720208217,28.301146673386157,-48.886857612049766,-27.050914278673634,-47.59788765128322,-10.582568130407363,0.0,0.0,-22.857555787439697,-6.4488425418954805,-0.6838812977226376,-4.202434944784262,-2.6317592879665233,-14.899092343245815
44,8346175.158452942,1,83.4582061245316,83.46049947130399,1251.9132254364906,0,0.0,0.6671298804866633,0.1746280806344337,0.158242038878903,157.54064720208217,28.301146673386157,-48.886857612049766,-27.050914278673634,-47.59788765128322,-10.582568130407363,0.0,0.0,-22.857555787439697,-6.4488425418954805,-0.6838812977226376,-4.202434944784262,-2.6317592879665233,-14.899092343245815
45,8334504.195026592,0,83.3437913825515,83.34379138255147,1250.1677144475073,0,0.0,0.6704979277058911,0.1742953372912388,0.1552067350028701,157.65837735929554,28.297831258152982,-48.378563430065526,-26.450612040688885,-47.6,-10.777801440875933,0.0,0.0,-22.467675928005487,-6.349460011064723,-1.1074603488622081,-5.153348047859361,-2.771287370026385,-14.9
46,8324292.31876701,0,83.1259475410043,83.24167387324617,1248.914423929297,0,0.0,0.6740132379770247,0.1737738115354552,0.15221295048752015,157.81618929287475,28.357863166120925,-47.91951318427078,-25.878222320717313,-47.6,-10.960446995903988,0.0,0.0,-22.121978866998937,-6.255301428002114,-1.616516329418553,-6.020871008767593,-2.9012023249164205,-14.9
47,8324292.31876701,1,83.1259475410043,83.24167387324617,1248.914423929297,0,0.0,0.6776516705061149,0.17307863972724846,0.1492696897666368,157.81618929287475,28.357863166120925,-47.91951318427078,-25.878222320717313,-47.6,-10.960446995903988,0.0,0.0,-22.121978866998937,-6.255301428002114,-1.616516329418553,-6.020871008767593,-2.9012023249164205,-14.9
48,8323029.170059157,0,83.22904275189929,83.22904275189927,1248.448692299179,0,0.0,0.6809968011842676,0.17248540939177734,0.146517789423955,157.7735674522387,28.297389795862035,-47.839947387791184,-25.783866320367668,-47.6,-10.991233713725919,0.0,0.0,-22.07358852331124,-6.164829376888515,-1.6968908687193067,-6.1,-2.9206010572968966,-14.9
49,8322623.666852099,0,83.20692993739434,83.22498774856024,1248.4199607563182,0,0.0,0.6845050411347077,0.1716947813324032,0.14380017753288907,157.78404115702273,28.30902890558296,-47.84446637089649,-25.62301769728081,-47.6,-10.98947525811265,0.0,0.0,-22.257707346696428,-6.165903974589398,-1.6928360292804234,-6.1,-2.91966338574948,-14.9
50,8318449.860381486,0,83.08850799024184,83.18325001820952,1247.9856053430622,0,0.0,0.6879074110962311,0.17092351351323523,0.1411690753905337,157.86412099577433,28.347371013983853,-47.66579012319312,-25.2758265078318,-47.6,-11.2,0.0,0.0,-22.326130977009893,-6.06588974820492,-2.1200735853588175,-6.1,-2.9577810681596075,-14.9
51,8306948.237439042,0,83.06682017949136,83.0682357473153,1246.0270751292892,0,0.0,0.6912282854779873,0.17012866153800013,0.13864305298401255,157.93247203659666,28.30070778391196,-47.39304649005094,-24.553646183155415,-47.6,-11.2,0.0,0.0,-22.061916346687784,-5.91667104692394,-3.3586057173521335,-6.1,-3.14929403633842,-14.9
52,8306877.32636886,0,83.06752664665768,83.0675266466577,1246.0170309045607,0,0.0,0.694808141789084,0.16906292278745166,0.1361289354234644,157.93329959428132,28.29917375906098,-47.38626317207682,-24.534973196792947,-47.6,-11.2,0.0,0.0,-22.061739179700904,-5.91290435755592,-3.383828177762468,-6.1,-3.1527652694532606,-14.9
53,8306877.32636886,1,83.06752664665768,83.0675266466577,1246.0170309045607,0,0.0,0.6981802195446205,0.16807212627309964,0.13374765418227985,157.93329959428132,28.29917375906098,-47.38626317207682,-24.534973196792947,-47.6,-11.2,0.0,0.0,-22.061739179700904,-5.91290435755592,-3.383828177762468,-6.1,-3.1527652694532606,-14.9
54,8301116.462095161,0,82.96771149584492,83.00991866665368,1245.254297926827,0,0.0,0.7012771717717184,0.1671869087240516,0.13153591950423005,158.0111849187507,28.321103585404376,-47.33010954046603,-24.211187504662703,-47.6,-11.2,0.0,0.0,-21.923862793885416,-5.445905513828799,-3.5,-6.1,-4.121223151312124,-14.9
55,8298550.447242679,0,82.97521222375548,82.9842589859251,1244.7865016943006,0,0.0,0.7034367341455547,0.16725806416914396,0.12930520168530135,158.0202643951597,28.304523381084795,-47.304359001070615,-24.062708127965195,-47.6,-11.2,0.0,0.0,-21.860636405799823,-5.231752452342782,-3.5,-6.1,-4.565331789066111,-14.9
56,8298550.447242679,1,82.97521222375548,82.9842589859251,1244.7865016943006,0,0.0,0.7055092069996877,0.1672809312749097,0.12720986172540272,158.0202643951597,28.304523381084795,-47.304359001070615,-24.062708127965195,-47.6,-11.2,0.0,0.0,-21.860636405799823,-5.231752452342782,-3.5,-6.1,-4.565331789066111,-14.9
57,8298550.447242679,2,82.97521222375548,82.9842589859251,1244.7865016943006,0,0.0,0.7074331334232209,0.16732145607525162,0.12524541050152752,158.0202643951597,28.304523381084795,-47.304359001070615,-24.062708127965195,-47.6,-11.2,0.0,0.0,-21.860636405799823,-5.231752452342782,-3.5,-6.1,-4.565331789066111,-14.9
58,8298222.712970837,0,82.98098191224098,82.98098191224096,1244.7174674118246,0,0.0,0.7091580276157912,0.1674155483018988,0.12342642408231,158.0195658334011,28.29945225435795,-47.30763440938302,-24.06771786595132,-47.5957956383076,-11.2,0.0,0.0,-21.86961064361011,-5.2562225563073115,-3.49924573901783,-6.1,-4.522791235181833,-14.9
59,8297926.276662984,0,82.97801748931654,82.97801748931657,1244.6773132723931,0,0.0,0.7092160198280449,0.1693278850840357,0.12145609508791938,158.02339269721233,28.2985898134711,-47.310932298044314,-24.073172836453477,-47.6,-11.2,0.0,0.0,-21.877405650884107,-5.27998135085819,-3.4984997700748304,-6.1,-4.4819906043685505,-14.9
60,8297533.024675759,0,82.97058363701535,82.97408522672521,1244.6200323751527,0,0.0,0.7094443021758565,0.1709983901312241,0.11955730769291935,158.02766556812972,28.30175079485492,-47.31438207668465,-24.088094221645846,-47.59819215844549,-11.2,0.0,0.0,-21.868840721490745,-5.262320571399796,-3.4829955824024914,-6.1,-4.518490634338403,-14.896100396577227
61,8297533.024675759,1,82.97058363701535,82.97408522672521,1244.6200323751527,0,0.0,0.7090773909875104,0.17328629480737578,0.11763631420511383,158.02766556812972,28.30175079485492,-47.31438207668465,-24.088094221645846,-47.59819215844549,-11.2,0.0,0.0,-21.868840721490745,-5.262320571399796,-3.4829955824024914,-6.1,-4.518490634338403,-14.896100396577227
62,8297191.647239047,0,82.9706713968692,82.97067139686918,1244.5755212902254,0,0.0,0.708646624614804,0.17549091003194395,0.11586246535325201,158.03241867056835,28.296909932562475,-47.305509052672136,-24.020514291088944,-47.6,-11.2,0.0,0.0,-21.829470815495583,-5.1032971751511464,-3.4776257344445476,-6.1,-4.79828075072249,-14.894630783555982
63,8295523.334495617,0,82.95398862988975,82.95398862988974,1244.315066427689,0,0.0,0.7083558570770582,0.1774781709274568,0.11416597199548498,158.04705876597893,28.298952604131337,-47.29985743657393,-23.95673931865859,-47.6,-11.2,0.0,0.0,-21.78328402443163,-4.935694983973209,-3.4642455913806485,-6.097562425043318,-5.117374003824491,-14.89125358622443
64,8295315.212053895,0,82.95190743421794,82.95190743421792,1244.286321039953,0,0.0,0.7085451930295822,0.1790148572962642,0.1124399496741536,158.04963447111894,28.298458094663147,-47.297938735791206,-23.93920163746162,-47.6,-11.2,0.0,0.0,-21.77169504578061,-4.891593615202025,-3.4615481786525235,-6.097245861578603,-5.1983153683484264,-14.890554122967036
65,8294810.087224661,0,82.94686141451523,82.94685625564523,1244.2166013875565,0,0.0,0.7088327997213487,0.18038939083906094,0.11077780943959042,158.05589525493033,28.29724848942443,-47.2928524091924,-23.897919191298698,-47.6,-11.2,0.0,0.0,-21.744376933051186,-4.793510243363347,-3.454964534911578,-6.095906408120495,-5.384886708015985,-14.888722157531086
66,8294612.0941998195,0,82.9448763516169,82.9448763516169,1244.1903812972755,0,0.0,0.7093182457913663,0.18153058524214388,0.10915116896648996,158.0585708529875,28.296552795395613,-47.2893988613962,-23.877765275792108,-47.6,-11.2,0.0,0.0,-21.738153440308572,-4.753145761217896,-3.4527740618933387,-6.095478462113276,-5.460280984331357,-14.888126801330353
67,8294612.0941998195,1,82.9448763516169,82.9448763516169,1244.1903812972755,0,0.0,0.7098146957494412,0.18258606064806834,0.10759924360249051,158.0585708529875,28.296552795395613,-47.2893988613962,-23.877765275792108,-47.6,-11.2,0.0,0.0,-21.738153440308572,-4.753145761217896,-3.4527740618933387,-6.095478462113276,-5.460280984331357,-14.888126801330353
68,8294546.76592316,0,82.94422273462867,82.94422307821165,1244.1810199545089,0,0.0,0.7102878195926206,0.18354860459362685,0.10616357581375263,158.0593116780552,28.29646524373316,-47.28883896495651,-23.873365087530075,-47.6,-11.2,0.0,0.0,-21.735553770648693,-4.742219834130186,-3.4519058561107663,-6.095378740244986,-5.480614880711486,-14.887900131038629
69,8294480.529241272,0,82.94356036946328,82.94356072262643,1244.1697862971616,0,0.0,0.7107823476480106,0.18441026964640245,0.10480738270558698,158.05971436892662,28.29672490844695,-47.2889273435831,-23.872701040620434,-47.6,-11.2,0.0,0.0,-21.73488763640972,-4.739857645972283,-3.4517625961888823,-6.095364367271473,-5.4850756304920525,-14.88786336999876
70,8294377.8670556145,0,82.94253641847655,82.94253412081315,1244.1497429967578,0,0.0,0.7112796182172612,0.18519701146539908,0.10352337031733984,158.059812116099,28.297653763087848,-47.2916056756144,-23.870686661698535,-47.6,-11.2,0.0,0.0,-21.73414479245068,-4.730391534129596,-3.448878344097043,-6.096875565737815,-5.491239852453773,-14.89364115534162
71,8294321.135950052,0,82.94197000508946,82.94196682026308,1244.1392374414654,0,0.0,0.7119976100268973,0.18574717651369202,0.10225521345941067,158.05998020724078,28.298052972496144,-47.29253498056876,-23.86978701055936,-47.6,-11.2,0.0,0.0,-21.73367153355884,-4.726418549907023,-3.4478614390926405,-6.097378331483244,-5.49480865313479,-14.895569496605878
72,8294294.197256209,0,82.9416899041617,82.94168545925896,1244.1341583751885,1,1.0944927936407112e-05,0.7128576734822346,0.18613685313723208,0.10100547338053331,158.0600898380019,28.29822470273916,-47.292974336546685,-23.86896044782205,-47.6,-11.2,0.0,0.0,-21.73328890240553,-4.723705833262188,-3.4473078887312267,-6.0976495728380815,-5.497805749159094,-14.896617365073421
73,8294293.550076159,1,82.94167637822885,82.94167183999625,1244.1339047786355,1,1.3829989356395345e-05,0.7138093032587757,0.18639807776658962,0.09979261897463473,158.06009359574213,28.29823456426162,-47.292995759334,-23.868977794334207,-47.6,-11.2,0.0,0.0,-21.733287114018367,-4.723679304837302,-3.447274056212056,-6.097649775039688,-5.497829771607912,-14.896630046387626
74,8294128.794573989,0,82.93883358497004,82.9400435131809,1244.1036793311218,0,0.0,0.7147346923413965,0.1866184474878744,0.09864686017072906,158.06056181350075,28.300605326681655,-47.29012824826707,-23.869028580655677,-47.599999537398,-11.2,0.0,0.0,-21.73602977419681,-4.725396458016641,-3.451341797542748,-6.099329306496307,-5.494564959361157,-14.895347753095542
