Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
12,11105393.63229842,2,4.517187637343309,65.88150959776107,549.4517900453272,0,0.0,0.41212765036978555,0.4077523204093355,0.180120029220879,199.80065138244782,91.98216098020889,-210.0168293428163,-1.4,-1.0,-10.869443011204998,0.0,0.0,-29.5,-9.0,-3.4965400086353866,-6.1,-5.5,-14.9
13,11105393.63229842,3,4.517187637343309,65.88150959776107,549.4517900453272,0,0.0,0.42320065716427335,0.4056853150758916,0.17111402775983503,199.80065138244782,91.98216098020889,-210.0168293428163,-1.4,-1.0,-10.869443011204998,0.0,0.0,-29.5,-9.0,-3.4965400086353866,-6.1,-5.5,-14.9
14,11105393.63229842,4,4.517187637343309,65.88150959776107,549.4517900453272,0,0.0,0.43368324878256037,0.4037584248455963,0.16255832637184328,199.80065138244782,91.98216098020889,-210.0168293428163,-1.4,-1.0,-10.869443011204998,0.0,0.0,-29.5,-9.0,-3.4965400086353866,-6.1,-5.5,-14.9
15,11105393.63229842,5,4.517187637343309,65.88150959776107,549.4517900453272,0,0.0,0.44349259283693887,0.40207699710981,0.15443041005325112,199.80065138244782,91.98216098020889,-210.0168293428163,-1.4,-1.0,-10.869443011204998,0.0,0.0,-29.5,-9.0,-3.4965400086353866,-6.1,-5.5,-14.9
16,11094753.19043615,0,4.5293949604778385,65.65303385328077,547.5463023363617,0,0.0,0.4524918055996411,0.4007993048497704,0.14670888955058858,199.90878559312068,91.86181944640146,-210.0055377850469,-1.4,-1.0,-10.867408010913868,0.0,0.0,-29.5,-9.0,-3.497659243561384,-6.1,-5.5,-14.9
17,11086370.425756536,0,4.539012147294805,65.4730358394984,546.0451189014166,0,0.0,0.46183707538424457,0.3987894795426963,0.13937344507305915,199.99397600660336,91.76701184610175,-209.99664205751301,-1.4,-1.0,-10.86580479473316,0.0,0.0,-29.5,-9.0,-3.4985410004590087,-6.1,-5.5,-14.9
18,11086370.425756536,1,4.539012147294805,65.4730358394984,546.0451189014166,0,0.0,0.47169541318591357,0.3958998139946802,0.13240477281940619,199.99397600660336,91.76701184610175,-209.99664205751301,-1.4,-1.0,-10.86580479473316,0.0,0.0,-29.5,-9.0,-3.4985410004590087,-6.1,-5.5,-14.9
19,11079323.613226779,0,4.531023470347481,65.48245440512325,546.1236697387278,0,0.0,0.48077851911463965,0.3934369467069244,0.12578453417843588,199.99326106226465,91.7757154673879,-210.005127548254,-1.4,-1.0,-10.865310018388572,0.0,0.0,-29.5,-9.0,-3.4985389630099406,-6.1,-5.5,-14.9
20,11071860.228430219,0,4.505187788301011,65.66617604538385,547.6559082185013,0,0.0,0.4901993601597205,0.3903053323707655,0.11949530746951409,199.91431808315755,91.8804941285414,-210.01902560777157,-1.3987704070920115,-1.0,-10.879532699597338,0.0,0.0,-29.5,-9.0,-3.4976078598272355,-6.099875637410824,-5.5,-14.9
21,11063769.075229999,0,4.497017868355202,65.66696350627232,547.6624756423112,0,0.0,0.5000735563746084,0.3864059015293533,0.11352054209603837,199.9180093126862,91.88497281895852,-210.02233147633245,-1.4,-1.0,-10.882086462336186,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.498564192976146,-14.9
22,11042980.557424538,0,4.474838989367487,65.68086700213972,547.7784307978452,0,0.0,0.5076584763987131,0.38449700861005043,0.10784451499123646,199.9221470042463,91.90301400638603,-210.02847215205787,-1.4,-1.0,-10.898259963555697,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.4984288950189315,-14.9
23,11042980.557424538,1,4.474838989367487,65.68086700213972,547.7784307978452,0,0.0,0.5161485289175073,0.38139918184081817,0.10245228924167464,199.9221470042463,91.90301400638603,-210.02847215205787,-1.4,-1.0,-10.898259963555697,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.4984288950189315,-14.9
24,11006271.647299428,0,4.450482562136698,65.55734320338497,546.7482423162307,0,0.0,0.523978723495145,0.3786916017252641,0.09732967477959091,199.99608711723917,91.85343032062414,-210.0371249089393,-1.4,-1.0,-10.914730659361254,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.497661869562745,-14.9
25,11006271.647299428,1,4.450482562136698,65.55734320338497,546.7482423162307,0,0.0,0.5325475134817569,0.3749892954776317,0.09246319104061136,199.99608711723917,91.85343032062414,-210.0371249089393,-1.4,-1.0,-10.914730659361254,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.497661869562745,-14.9
26,10994454.366034439,0,4.438109519130501,65.56178484772958,546.7852856300647,0,0.0,0.5405598937335081,0.3716000747779111,0.0878400314885808,200.0,91.86178484772958,-210.02915927061835,-1.4,-1.0,-10.932731210251136,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
27,10962931.762300817,0,4.402927742341311,65.59949219983012,547.0997649465833,0,0.0,0.5497995046806355,0.3667524654052127,0.08344802991415176,199.9987900289143,91.89828222874442,-210.04364226589215,-1.4,-0.9899634155100283,-10.963466576256502,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
28,10962931.762300817,1,4.402927742341311,65.59949219983012,547.0997649465833,0,0.0,0.5594820841209609,0.361242287460595,0.07927562841844418,199.9987900289143,91.89828222874442,-210.04364226589215,-1.4,-0.9899634155100283,-10.963466576256502,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
29,10962931.762300817,2,4.402927742341311,65.59949219983012,547.0997649465833,0,0.0,0.5684886856336683,0.35619946736880975,0.07531184699752197,199.9987900289143,91.89828222874442,-210.04364226589215,-1.4,-0.9899634155100283,-10.963466576256502,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
30,10961999.023294209,0,4.401899118801532,65.60045103716512,547.1077616499571,0,0.0,0.5769265247912331,0.3515272205611211,0.07154625464764587,199.9988249220167,91.89927595918181,-210.04379052767058,-1.4,-0.9897350956747677,-10.964575257853108,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
31,10960715.555558309,0,4.400727453410845,65.59933302303725,547.0984374121306,0,0.0,0.585304074472085,0.3467269836126514,0.06796894191526358,199.99996976177596,91.8993027848132,-210.04410343889828,-1.4,-0.9896376949283181,-10.96553141276255,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
32,10959215.020327684,0,4.396354654111304,65.60314625292135,547.130239749364,0,0.0,0.5935462251316932,0.34188328004880647,0.0645704948195004,200.0,91.90314625292135,-210.04395832908645,-1.4,-0.9889314577549959,-10.970755559047237,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
33,10956041.99994211,0,4.393622667952693,65.60631238038636,547.1566452524222,1,0.0003289849702241554,0.6021094643174283,0.3365485656040464,0.06134197007852538,200.0,91.90631238038635,-210.04418330385937,-1.4,-0.9879990935836693,-10.974209076826744,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.499985857777512,-14.9
34,10956041.99994211,1,4.393622667952693,65.60631238038636,547.1566452524222,1,0.0003289849702241554,0.610789632127198,0.330935496298203,0.05827487157459911,200.0,91.90631238038635,-210.04418330385937,-1.4,-0.9879990935836693,-10.974209076826744,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.499985857777512,-14.9
35,10955600.914772518,0,4.394101433211319,65.6058590358347,547.1528643588614,1,0.00023229715150137055,0.6188967610622736,0.32574211094185723,0.055361127995869154,200.0,91.9058590358347,-210.04405528445497,-1.4,-0.9881178249818913,-10.973748409008206,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.4999770483436015,-14.9
36,10955600.914772518,1,4.394101433211319,65.6058590358347,547.1528643588614,1,0.00023229715150137055,0.6268225804720999,0.32058434793182444,0.052593071596075694,200.0,91.9058590358347,-210.04405528445497,-1.4,-0.9881178249818913,-10.973748409008206,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.4999770483436015,-14.9
37,10955600.914772518,2,4.394101433211319,65.6058590358347,547.1528643588614,1,0.00023229715150137055,0.6340961892223387,0.3159403927613894,0.04996341801627191,200.0,91.9058590358347,-210.04405528445497,-1.4,-0.9881178249818913,-10.973748409008206,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.4999770483436015,-14.9
38,10954913.149487052,0,4.394136609685312,65.607217433824,547.1641933980922,0,0.0,0.6409013218704591,0.31163343101408253,0.04746524711545831,199.99932297824535,91.90654041206935,-210.04173921931212,-1.4,-0.9911843637762388,-10.972960746796062,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.499979060430255,-14.9
39,10949534.46654924,0,4.387890964047778,65.61219671243725,547.2057205817266,1,0.00015368213337296766,0.6478011639572367,0.30710685128307796,0.0450919847596854,199.9999561617575,91.91215287419475,-210.04188207592435,-1.3991153599634851,-0.9937819850122585,-10.977329818805728,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.499999796246389,-14.9
40,10946847.284178106,0,4.385181447325756,65.6149675719388,547.2288295499696,1,8.552025276458152e-05,0.6540984179849353,0.30306419649336364,0.042837385521701125,199.99993177285901,91.91489934479782,-210.04084569535766,-1.3986975855253405,-0.9965119496650041,-10.978763322126227,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
41,10946847.284178106,1,4.385181447325756,65.6149675719388,547.2288295499696,1,8.552025276458152e-05,0.660184645080156,0.299119838674228,0.04069551624561607,199.99993177285901,91.91489934479782,-210.04084569535766,-1.3986975855253405,-0.9965119496650041,-10.978763322126227,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
42,10946781.42686617,0,4.385210611502858,65.6149560452463,547.2287334173542,1,3.614014086679162e-05,0.6658435072767677,0.29549575228989716,0.03866074043333527,199.9999166716254,91.91487271687171,-210.04072282275925,-1.398665552611937,-0.9967591291895705,-10.978641883936373,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
43,10944131.189807678,0,4.382277581188649,65.61798803217009,547.2540201882985,0,0.0,0.6713871899747678,0.29188510661356376,0.036727703411668505,199.99986719332063,91.91785522549071,-210.03931687320755,-1.3981723420202228,-0.9999951629063949,-10.980238040677166,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
44,10944131.189807678,1,4.382277581188649,65.61798803217009,547.2540201882985,0,0.0,0.6767722300580877,0.28833645170082717,0.03489131824108508,199.99986719332063,91.91785522549071,-210.03931687320755,-1.3981723420202228,-0.9999951629063949,-10.980238040677166,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
45,10935995.19077598,0,4.3730573732887645,65.62883013042885,547.3444432877766,0,0.0,0.6817585258360734,0.2850947218348957,0.033146752329030825,199.99905624814116,91.92788637857001,-210.03490424311852,-1.4,-1.0,-11.00653429809679,0.0,0.0,-29.489861278396656,-9.0,-3.497487893492125,-6.098154913607133,-5.5,-14.9
46,10915640.011786427,0,4.350280749898617,65.65304427248888,547.5463892325573,0,0.0,0.6856622732253672,0.28284831206205346,0.03148941471257928,199.99833748880624,91.95138176129512,-210.01873767208969,-1.4,-1.0,-11.085454957218285,0.0,0.0,-29.45391351675487,-9.0,-3.5,-6.09161310403853,-5.5,-14.9
47,10879071.781033337,0,4.307711958272366,65.71304928077872,548.0468310016945,0,0.0,0.6901191142954983,0.27996594172755146,0.02991494397695032,199.98961938047444,92.00266866125315,-209.99549406421175,-1.4,-1.0,-11.2,0.0,0.0,-29.413229800495664,-9.0,-3.5,-6.083564177020204,-5.5,-14.9
48,10831407.162100507,0,4.255747783092308,65.75604458467015,548.405411836149,0,0.0,0.6945170220128887,0.2770637812090086,0.0284191967781028,199.99410381611875,92.0501484007889,-209.96882737501863,-1.3999513727504065,-1.0,-11.2,0.0,0.0,-29.5,-8.999756190369181,-3.5,-6.075717278769458,-5.5,-14.9
49,10831407.162100507,1,4.255747783092308,65.75604458467015,548.405411836149,0,0.0,0.6991104723005112,0.27389129076029123,0.02699823693919766,199.99410381611875,92.0501484007889,-209.96882737501863,-1.3999513727504065,-1.0,-11.2,0.0,0.0,-29.5,-8.999756190369181,-3.5,-6.075717278769458,-5.5,-14.9
50,10808511.626181658,0,4.227355305766725,65.81101334029809,548.863851258086,0,0.0,0.7033503193110022,0.27100135559676,0.025648325092237776,199.98081567696758,92.09182901726567,-209.97304167045584,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999603023777421,-3.5,-6.1,-5.5,-14.9
51,10808511.626181658,1,4.227355305766725,65.81101334029809,548.863851258086,0,0.0,0.7074548237949143,0.26817926736745984,0.02436590883762589,199.98081567696758,92.09182901726567,-209.97304167045584,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999603023777421,-3.5,-6.1,-5.5,-14.9
52,10804637.333019733,0,4.22414295005634,65.80439402098781,548.8086461350383,0,0.0,0.7112049509917011,0.2656474356125543,0.023147613395744594,199.98573151447795,92.09012553546576,-209.97637472071207,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999482329231576,-3.5,-6.1,-5.5,-14.9
53,10804637.333019733,1,4.22414295005634,65.80439402098781,548.8086461350383,0,0.0,0.7149776361344238,0.2630321311396188,0.021990232725957362,199.98573151447795,92.09012553546576,-209.97637472071207,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999482329231576,-3.5,-6.1,-5.5,-14.9
54,10799014.198146928,0,4.220876625093103,65.78082621844757,548.6120906618528,0,0.0,0.7184627444754859,0.26064653443485464,0.020890721089659493,199.99914857822966,92.07997479667723,-209.9796897848149,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.99944291791636,-3.4999906721756315,-6.1,-5.5,-14.9
55,10798067.712450463,0,4.219793533370714,65.78219216731482,548.6234826754055,0,0.0,0.7224017571711987,0.25775205779362476,0.019846185035176517,199.99900714965722,92.08119931697203,-209.98106249467418,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999143971955098,-3.5,-6.1,-5.5,-14.9
56,10796984.207879726,0,4.218802420551356,65.78116554633664,548.6149206564476,0,0.0,0.7262917072823503,0.254854416934232,0.01885387578341769,200.0,92.08116554633663,-209.98119757944863,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
57,10796978.09312831,1,4.218224788686513,65.78167491497508,548.6191687908922,1,0.00016593926069390365,0.7301950581388149,0.25189375986693835,0.017911181994246808,200.0,92.08167491497508,-209.98177521131348,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
58,10796810.47651152,0,4.218385264489626,65.78182230862515,548.6203980539337,1,0.00010969313402711122,0.7339931845107884,0.2489911925946771,0.01701562289453447,199.9998962134426,92.08171852206776,-209.98161473551036,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
59,10796810.47651152,1,4.218385264489626,65.78182230862515,548.6203980539337,1,0.00010969313402711122,0.7377461585043203,0.24608899974587187,0.016164841749807743,199.9998962134426,92.08171852206776,-209.98161473551036,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
60,10796788.829124294,0,4.218447167263889,65.78180422358989,548.6202472247396,1,8.246889418614956e-05,0.741237585145031,0.2434058151926516,0.015356599662317356,199.9998743045731,92.08167852816298,-209.9815528327361,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
61,10796774.133842759,0,4.218514864699216,65.78163546101999,548.6188397449067,1,5.106930667579945e-05,0.7447044703808007,0.24070675993999782,0.014588769679201488,199.9999248371404,92.0815602981604,-209.98148513530077,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
62,10796748.830967281,0,4.218460956990469,65.78152524794776,548.6179205678843,1,7.172275063567213e-05,0.7481578728078219,0.23798279599693675,0.013859331195241414,200.0,92.08152524794775,-209.98153904300952,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
63,10796748.830967281,1,4.218460956990469,65.78152524794776,548.6179205678843,1,7.172275063567213e-05,0.7517563490235192,0.23507728634100145,0.013166364635479343,200.0,92.08152524794775,-209.98153904300952,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
64,10796748.830967281,2,4.218460956990469,65.78152524794776,548.6179205678843,1,7.172275063567213e-05,0.7550396652486075,0.2324522883476871,0.012508046403705377,200.0,92.08152524794775,-209.98153904300952,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
65,10796748.804992761,3,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7580592002415877,0.2300581556748922,0.011882644083520107,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
66,10796748.804992761,4,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7609022158024227,0.22780927231823317,0.0112885118793441,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
67,10796748.804992761,5,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7635699249253257,0.22570598878929746,0.010724086285376896,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
68,10796748.804992761,6,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7660077488541288,0.22380436917476315,0.010187881971108051,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
69,10796748.804992761,7,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.768335562162532,0.22198594996491539,0.009678487872552648,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
70,10796748.804992761,8,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7705168130683002,0.22028862345277475,0.009194563478925015,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
71,10796748.804992761,9,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7725152799332572,0.21874988476176405,0.008734835304978764,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
72,10796748.804992761,10,4.218460525395642,65.78152550109338,548.6179226791188,1,7.189222845909171e-05,0.7743791581211518,0.2173227483391184,0.008298093539729826,200.0,92.08152550109338,-209.98153947460435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
73,10796748.80243561,11,4.21846048208252,65.78152552649807,548.6179228909939,1,7.190923656708037e-05,0.7760855434166001,0.21603126772065664,0.007883188862743336,200.0,92.08152552649807,-209.98153951791747,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
74,10796748.759700863,12,4.218465457778413,65.78152238788896,548.6178967149939,1,6.978581199064137e-05,0.7777636024171304,0.21474736816326348,0.007489029419606169,199.99999918358836,92.08152157147731,-209.98153472592915,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999999816292425,-3.5,-6.1,-5.5,-14.9
75,10796748.653612224,13,4.218465582574652,65.78152136481047,548.6178881825193,1,6.972695188096622e-05,0.7793813216257026,0.21350410042567158,0.0071145779486258606,199.99999963902377,92.08152100383424,-209.98153461770409,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999999799721252,-3.5,-6.1,-5.5,-14.9
76,10796748.605274318,14,4.218465703638984,65.78152112519733,548.6178861841456,1,6.966020108620797e-05,0.7810366555992696,0.21220449534953587,0.006758849051194568,199.9999996468554,92.08152077205273,-209.98153450056,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-8.999999795801003,-3.5,-6.1,-5.5,-14.9
77,10796748.454741642,15,4.218465385807917,65.78152135955278,548.6178881386702,1,6.97245734045282e-05,0.7827232974541921,0.21085579594717305,0.006420906598634839,199.99999963903022,92.081520998583,-209.98153461419207,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
78,10796748.136575885,16,4.218475749687883,65.78151157814608,548.6178065617382,1,6.511886620046426e-05,0.7844541413753552,0.20944599735594177,0.006099861268703098,199.99999945449647,92.08151103264255,-209.9815242503121,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
79,10796748.136575885,17,4.218475749687883,65.78151157814608,548.6178065617382,1,6.511886620046426e-05,0.7863853842906353,0.2078197475040968,0.005794868205267943,199.99999945449647,92.08151103264255,-209.9815242503121,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
80,10796748.06950999,18,4.218478220696653,65.78150906571398,548.6177856080546,1,6.398522998551925e-05,0.7881140932323901,0.20638078197260537,0.005505124795004546,199.99999936282717,92.08150842854114,-209.98152177930334,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
81,10796748.066651449,19,4.218478297578912,65.78150898436208,548.6177849295798,1,6.3949408922781e-05,0.7899676241102198,0.20480250733452587,0.005229868555254319,199.99999935945112,92.0815083438132,-209.98152170242108,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
82,10796748.066651449,20,4.218478297578912,65.78150898436208,548.6177849295798,1,6.3949408922781e-05,0.7917641011503551,0.20326752372215331,0.004968375127491603,199.99999935945112,92.0815083438132,-209.98152170242108,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
83,10796748.066651449,21,4.218478297578912,65.78150898436208,548.6177849295798,1,6.3949408922781e-05,0.7934318073332884,0.20184823629559456,0.0047199563711170225,199.99999935945112,92.0815083438132,-209.98152170242108,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
84,10796748.066651449,22,4.218478297578912,65.78150898436208,548.6177849295798,1,6.3949408922781e-05,0.7949638546137182,0.2005521868337207,0.004483958552561172,199.99999935945112,92.0815083438132,-209.98152170242108,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
85,10796748.066651449,23,4.218478297578912,65.78150898436208,548.6177849295798,1,6.3949408922781e-05,0.7963820324725355,0.1993582069025314,0.004259760624933113,199.99999935945112,92.0815083438132,-209.98152170242108,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
