Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
11,11910217.214839786,0,5.326527781732415,65.83634465595928,549.0751144307004,0,0.0,0.44467159170210074,0.3318075544665092,0.22352085383138998,199.41856378115415,91.55490843711343,-210.11004718638895,-1.4,-0.92724207030099,-11.2,0.0,0.0,-29.5,-8.301673903165584,-3.495094885292157,-6.1,-5.4945395549574965,-14.444874618162393
12,11852116.947221193,0,5.222068836495365,66.29992766586155,552.9413967332853,0,0.0,0.449507662067878,0.3349761315284482,0.21551620640367386,199.23900174882155,91.8389294146831,-209.60846986933726,-1.4,-0.9292169020287443,-11.18776932316577,0.0,0.0,-29.44445947639777,-9.0,-3.4872380963391683,-6.1,-5.498414426755816,-14.422363069480097
13,11807235.016058367,0,5.17650403430072,66.30675641922794,552.9983485363609,0,0.0,0.45227236575851254,0.33987335407959063,0.20785428016189683,199.25836977323567,91.8651261924636,-209.61146240413902,-1.4,-0.9697023413286109,-11.184328206190777,0.0,0.0,-29.44884027779418,-8.996510559772217,-3.4878932916513627,-6.098186094525497,-5.5,-14.426572790297605
14,11266241.62191169,0,4.583228930657982,66.82956875393366,557.3586034078066,0,0.0,0.453484746701318,0.3460857783865381,0.2004294749121439,199.2936011577042,92.42316991163784,-210.07146949735224,-1.3923948589912718,-0.9459993194407559,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.50690739355774
15,11266241.62191169,1,4.583228930657982,66.82956875393366,557.3586034078066,0,0.0,0.4556130038239342,0.35107487572668566,0.19331212044938012,199.2936011577042,92.42316991163784,-210.07146949735224,-1.3923948589912718,-0.9459993194407559,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.50690739355774
16,11266241.62191169,2,4.583228930657982,66.82956875393366,557.3586034078066,0,0.0,0.4580082802003267,0.3553580762045468,0.18663364359512652,199.2936011577042,92.42316991163784,-210.07146949735224,-1.3923948589912718,-0.9459993194407559,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.50690739355774
17,11266241.62191169,3,4.583228930657982,66.82956875393366,557.3586034078066,0,0.0,0.4598117873435551,0.35981121769892255,0.18037699495752232,199.2936011577042,92.42316991163784,-210.07146949735224,-1.3923948589912718,-0.9459993194407559,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.50690739355774
18,11016677.791096129,0,4.396813359091532,66.19809172796094,552.0920850111943,0,0.0,0.4616919174498776,0.36385758992583345,0.174450492624289,199.70254745647378,92.20063918443472,-209.91969445292608,-1.3931434704371288,-0.9346706258354499,-11.2,0.0,0.0,-29.5,-8.988888484538343,-3.49624277601339,-6.08244607316367,-5.488100757994394,-14.9
19,10990250.74714165,0,4.402553362737989,65.87642393466099,549.4093756150727,0,0.0,0.4643339861070552,0.3668830044869718,0.16878300940597304,199.86051135130046,92.03693528596145,-209.9547817282747,-1.393189441539461,-0.8924642164209624,-11.2,0.0,0.0,-29.5,-8.990000216061558,-3.4964718781102384,-6.082583168762451,-5.487955988092632,-14.9
20,10982526.554915814,0,4.396924718591297,65.8554683286393,549.2346058608518,0,0.0,0.46777490603396293,0.36889558167634945,0.16332951228968756,199.87380347638467,92.02927180502397,-209.94461171678475,-1.4,-0.8870120295539258,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.085042214129515,-5.486409320940502,-14.9
21,10949317.46632344,0,4.317556854057433,65.82506999986542,548.9810837988775,1,0.0017744621120073135,0.47175517481677187,0.3701493941418278,0.1580954310414004,199.9286865730386,92.053756572904,-210.0153798372274,-1.3908366418305806,-0.919297465178386,-11.195791888854357,0.0,0.0,-29.5,-8.991152771609057,-3.4934576585773005,-6.087889697099592,-5.492108451374159,-14.896528734191708
22,10909256.68696871,0,4.327949132869217,65.81252636452504,548.8764698801388,0,0.0,0.47507976059990614,0.3719278286162589,0.15299241078383496,199.9297622513029,92.04228861582793,-210.00611359272222,-1.3920364747038478,-0.9150700709988964,-11.196342891008104,0.0,0.0,-29.5,-8.992311211044086,-3.4943143004505046,-6.087516853038452,-5.491362217960938,-14.896983255203725
23,10909256.68696871,1,4.327949132869217,65.81252636452504,548.8764698801388,0,0.0,0.478811610936,0.37306669971984413,0.14812168934415593,199.9297622513029,92.04228861582793,-210.00611359272222,-1.3920364747038478,-0.9150700709988964,-11.196342891008104,0.0,0.0,-29.5,-8.992311211044086,-3.4943143004505046,-6.087516853038452,-5.491362217960938,-14.896983255203725
24,10909256.68696871,2,4.327949132869217,65.81252636452504,548.8764698801388,0,0.0,0.4824523903556679,0.37404354768400533,0.1435040619603268,199.9297622513029,92.04228861582793,-210.00611359272222,-1.3920364747038478,-0.9150700709988964,-11.196342891008104,0.0,0.0,-29.5,-8.992311211044086,-3.4943143004505046,-6.087516853038452,-5.491362217960938,-14.896983255203725
25,10882027.326668993,0,4.309171212907368,65.72801236599311,548.1716231323826,0,0.0,0.4859702479709036,0.3748917737615341,0.13913797826756233,199.98140821054974,92.00942057654285,-210.00336577059164,-1.3919077988973223,-0.9137553484259578,-11.196091977743459,0.0,0.0,-29.5,-8.991783685301108,-3.49392420613313,-6.1,-5.5,-14.9
26,10882027.326668993,1,4.309171212907368,65.72801236599311,548.1716231323826,0,0.0,0.49043271561921364,0.3746645283912957,0.13490275598949064,199.98140821054974,92.00942057654285,-210.00336577059164,-1.3919077988973223,-0.9137553484259578,-11.196091977743459,0.0,0.0,-29.5,-8.991783685301108,-3.49392420613313,-6.1,-5.5,-14.9
27,10874522.039021041,0,4.303635830548566,65.70831347739036,548.0073344014356,0,0.0,0.4947487232554128,0.37429105976551924,0.1309602169790679,199.99402534603055,92.00233882342091,-210.00901182585693,-1.391282357468415,-0.9162928115827444,-11.195664575502752,0.0,0.0,-29.5,-8.991228320366568,-3.492884278674012,-6.1,-5.5,-14.9
28,10874522.039021041,1,4.303635830548566,65.70831347739036,548.0073344014356,0,0.0,0.49940935371480294,0.37344144066797663,0.12714920561722046,199.99402534603055,92.00233882342091,-210.00901182585693,-1.391282357468415,-0.9162928115827444,-11.195664575502752,0.0,0.0,-29.5,-8.991228320366568,-3.492884278674012,-6.1,-5.5,-14.9
29,10874522.039021041,2,4.303635830548566,65.70831347739036,548.0073344014356,0,0.0,0.5035079221248349,0.37290573517829567,0.12358634269686943,199.99402534603055,92.00233882342091,-210.00901182585693,-1.391282357468415,-0.9162928115827444,-11.195664575502752,0.0,0.0,-29.5,-8.991228320366568,-3.492884278674012,-6.1,-5.5,-14.9
30,10874522.039021041,3,4.303635830548566,65.70831347739036,548.0073344014356,0,0.0,0.5076007575844752,0.37214884515081686,0.1202503972647079,199.99402534603055,92.00233882342091,-210.00901182585693,-1.391282357468415,-0.9162928115827444,-11.195664575502752,0.0,0.0,-29.5,-8.991228320366568,-3.492884278674012,-6.1,-5.5,-14.9
31,10871841.684890233,0,4.298412153398209,65.73374659547363,548.2194466062501,0,0.0,0.5117399193562948,0.3711644171470294,0.11709566349667576,199.98392062556405,92.01766722103768,-209.98293661407317,-1.3875597883399968,-0.9623804837450025,-11.1989419925162,0.0,0.0,-29.5,-9.0,-3.4941772738638277,-6.1,-5.498743166720059,-14.876848527343524
32,10861960.688991003,0,4.290954990585757,65.70897174801857,548.0128243784748,0,0.0,0.5146564944856085,0.37129591029732734,0.11404759521706419,200.0,92.00897174801857,-209.99402555812645,-1.3897833844120084,-0.9617034092754334,-11.198849029253745,0.0,0.0,-29.5,-9.0,-3.5,-6.098013933546349,-5.498969039357175,-14.867700655443068
33,10860342.376207296,0,4.289190508013885,65.71076409864808,548.027772582725,0,0.0,0.518523595155341,0.3704267223549687,0.11104968248969042,200.0,92.01076409864808,-209.9955963005545,-1.3897967445116604,-0.9616824450759045,-11.198851286730767,0.0,0.0,-29.5,-9.0,-3.5,-6.09803661786648,-5.498971849637408,-14.867874247609388
34,10860023.310493343,0,4.288693122783318,65.71275323273828,548.0443619610372,0,0.0,0.5226601795152329,0.3691923148780209,0.10814750560674621,199.99927682223918,92.01203005497746,-209.9976002363724,-1.386689348020136,-0.9730963334238636,-11.198499436119699,0.0,0.0,-29.5,-9.0,-3.5,-6.097424693994876,-5.5,-14.857996829285703
35,10857470.791176666,0,4.285838539474245,65.71577384747033,548.0695538879025,0,0.0,0.5272897798681534,0.3673961024596374,0.10531411767220927,199.99919380652773,92.01496765399806,-209.99177294852717,-1.3964692114689194,-0.9630351054454832,-11.198594238212195,0.0,0.0,-29.496531825226462,-9.0,-3.5,-6.1,-5.5,-14.867758131645513
36,10847424.250353144,0,4.274741333609834,65.72628031025532,548.1571777875293,0,0.0,0.5317239108417958,0.3657914228975955,0.10248466626060868,199.99948917806745,92.02576948832277,-210.00016832758013,-1.4,-0.9594526837765524,-11.198409482638606,0.0,0.0,-29.49782242759812,-9.0,-3.5,-6.1,-5.5,-14.86940574479675
37,10844877.75012236,0,4.271822065685722,65.72882556728526,548.1784052311591,1,8.699052549445696e-05,0.5365059532799924,0.3637647025753634,0.09972934414464413,199.9996761835145,92.02850175079976,-210.0003001254245,-1.4,-0.9661499494016714,-11.199497556914343,0.0,0.0,-29.498187155630237,-9.0,-3.5,-6.1,-5.5,-14.864043146943512
38,10844877.75012236,1,4.271822065685722,65.72882556728526,548.1784052311591,1,8.699052549445696e-05,0.5421967714168021,0.3607762824153117,0.09702694616788615,199.9996761835145,92.02850175079976,-210.0003001254245,-1.4,-0.9661499494016714,-11.199497556914343,0.0,0.0,-29.498187155630237,-9.0,-3.5,-6.1,-5.5,-14.864043146943512
39,10843495.835114082,0,4.270433010830675,65.7300792539731,548.1888609781356,0,0.0,0.5474623627519509,0.3580336236316822,0.094504013616367,199.9997438675981,92.02982312157121,-209.9997379071587,-1.4,-0.9719431042084271,-11.2,0.0,0.0,-29.49838397425547,-9.0,-3.5,-6.1,-5.5,-14.859502003546712
40,10843495.835114082,1,4.270433010830675,65.7300792539731,548.1888609781356,0,0.0,0.5527926445314154,0.3551124735760614,0.09209488189252324,199.9997438675981,92.02982312157121,-209.9997379071587,-1.4,-0.9719431042084271,-11.2,0.0,0.0,-29.49838397425547,-9.0,-3.5,-6.1,-5.5,-14.859502003546712
41,10838485.829746239,0,4.2641903197903535,65.74196088403161,548.2879537728236,1,5.336231320143269e-05,0.5577715437613443,0.3523675228067168,0.08986093343193895,199.99692439808902,92.03888528212063,-209.9993462325919,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.836463447617732
42,10838485.829746239,1,4.2641903197903535,65.74196088403161,548.2879537728236,1,5.336231320143269e-05,0.5634470658583236,0.34890780244314573,0.08764513169853064,199.99692439808902,92.03888528212063,-209.9993462325919,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.836463447617732
43,10838485.829746239,2,4.2641903197903535,65.74196088403161,548.2879537728236,1,5.336231320143269e-05,0.5689296387658838,0.3455184604680624,0.0855519007660538,199.99692439808902,92.03888528212063,-209.9993462325919,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.836463447617732
44,10833676.73079693,0,4.259138892269529,65.74369200073971,548.3023912861693,1,8.532224630926066e-05,0.5739508116908937,0.3424463412735537,0.08360284703555267,199.9985845534954,92.0422765542351,-209.99746958187922,-1.399906748306101,-1.0,-11.198258503239943,0.0,0.0,-29.5,-8.99992050610244,-3.5,-6.1,-5.4979141703129075,-14.847391597889853
45,10829998.27341533,0,4.255252223367353,65.74502395639931,548.3134997963703,1,0.0001099128551004469,0.5782614467424441,0.34007455269725595,0.0816640005603,199.99986191011666,92.04488586651597,-209.99602564945906,-1.3998349985962892,-1.0,-11.196918560961707,0.0,0.0,-29.5,-8.99985934191503,-3.5,-6.1,-5.4963092914253675,-14.855799934275185
46,10817893.704864815,0,4.24142872046586,65.75850782315702,548.4259552451294,1,0.00018225649964733747,0.5824844593968652,0.3377028724325827,0.07981266817055219,200.0,92.05850782315702,-209.9905252573951,-1.4,-1.0,-11.191750535195773,0.0,0.0,-29.5,-8.999622716553345,-3.5,-6.1,-5.490100510383524,-14.886572260006394
47,10816475.794093354,0,4.240235347816058,65.76169709652875,548.4525537850498,1,3.1820867661735974e-05,0.5870183532785119,0.33498296427611496,0.07799868244537317,199.9990337778276,92.06073087435635,-209.98943421502474,-1.4,-1.0,-11.190706877281105,0.0,0.0,-29.5,-8.999574985595698,-3.5,-6.1,-5.488848104205112,-14.89120047007727
48,10812950.037908094,0,4.235308864174226,65.764553780978,548.4763785333565,1,0.00024556279278158404,0.5915004825407162,0.3322048742635699,0.0762946431957139,200.0,92.064553780978,-209.9882098788199,-1.4,-1.0,-11.189533881905783,0.0,0.0,-29.5,-8.999520808790864,-3.5,-6.1,-5.487426566309213,-14.9
49,10812950.037908094,1,4.235308864174226,65.764553780978,548.4763785333565,1,0.00024556279278158404,0.5964236024823013,0.32897870651070654,0.07459769100699212,200.0,92.064553780978,-209.9882098788199,-1.4,-1.0,-11.189533881905783,0.0,0.0,-29.5,-8.999520808790864,-3.5,-6.1,-5.487426566309213,-14.9
50,10812757.780952424,0,4.235554920934292,65.76441576085264,548.475227445511,1,0.00021132130364094335,0.600934388756939,0.32603194403098373,0.07303366721207726,200.0,92.06441576085264,-209.98815331410768,-1.4,-1.0,-11.18947972905285,0.0,0.0,-29.5,-8.999450794065442,-3.5,-6.1,-5.487361241839726,-14.9
51,10812757.780952424,1,4.235554920934292,65.76441576085264,548.475227445511,1,0.00021132130364094335,0.6053596119035327,0.32307416308597575,0.07156622501049163,200.0,92.06441576085264,-209.98815331410768,-1.4,-1.0,-11.18947972905285,0.0,0.0,-29.5,-8.999450794065442,-3.5,-6.1,-5.487361241839726,-14.9
52,10812742.955793574,0,4.235774174064645,65.76458746565889,548.4766594635951,1,0.00017066598903738852,0.609519283267375,0.3202826587511614,0.07019805798146357,199.99981918013822,92.0644066457971,-209.98808508868902,-1.4,-1.0,-11.189413008661292,0.0,0.0,-29.5,-8.999446645393018,-3.5,-6.1,-5.4872810831920145,-14.9
53,10812742.955793574,1,4.235774174064645,65.76458746565889,548.4766594635951,1,0.00017066598903738852,0.6136518664448544,0.31746288157388924,0.0688852519812565,199.99981918013822,92.0644066457971,-209.98808508868902,-1.4,-1.0,-11.189413008661292,0.0,0.0,-29.5,-8.999446645393018,-3.5,-6.1,-5.4872810831920145,-14.9
54,10812620.539087057,0,4.236078170725112,65.76487440456692,548.4790525340882,0,0.0,0.6174541453173079,0.3148749630343544,0.06767089164833763,199.999523712354,92.06439811692093,-209.98757468655342,-1.4,-1.0,-11.190213996842454,0.0,0.0,-29.5,-8.999429935179824,-3.5,-6.1,-5.486703210699182,-14.9
55,10809387.114501145,0,4.231992867461887,65.77112056488392,548.5311455111319,1,0.00012060048061357521,0.6212641696721778,0.3122330809858238,0.06650274934199848,199.9984432838271,92.06956384871101,-209.98660442385972,-1.4,-1.0,-11.188521513274301,0.0,0.0,-29.497096016878736,-9.0,-3.4957851785253475,-6.1,-5.5,-14.9
56,10809387.114501145,1,4.231992867461887,65.77112056488392,548.5311455111319,1,0.00012060048061357521,0.624103880588996,0.3105114864224534,0.06538463298855068,199.9984432838271,92.06956384871101,-209.98660442385972,-1.4,-1.0,-11.188521513274301,0.0,0.0,-29.497096016878736,-9.0,-3.4957851785253475,-6.1,-5.5,-14.9
57,10808783.372302774,0,4.22871984417967,65.77231925104483,548.5411425537139,1,0.0004215520962816299,0.6266875612640446,0.30894316877047406,0.06436926996548141,199.99948045238776,92.07179970343259,-209.98636392324963,-1.4,-1.0,-11.18833468907844,0.0,0.0,-29.49658154349225,-9.0,-3.5,-6.1,-5.5,-14.9
58,10805381.291234612,0,4.227358749245274,65.77781998284118,548.5870186568955,1,0.0001089836694859514,0.6291838821797877,0.3074003508986938,0.06341576692151848,199.99741063395678,92.07523061679795,-209.98464082472873,-1.4,-1.0,-11.188000426025985,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
59,10805038.544775784,0,4.227358749245274,65.77523061679796,548.5654233440949,1,8.070779229001345e-05,0.6325181122713138,0.305102139858316,0.062379747870370206,199.99870531697837,92.07393593377633,-209.98464082472873,-1.4,-1.0,-11.188000426025985,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
60,10805038.544775784,1,4.227358749245274,65.77523061679796,548.5654233440949,1,8.070779229001345e-05,0.6357068888319954,0.30289088471736536,0.06140222645063917,199.99870531697837,92.07393593377633,-209.98464082472873,-1.4,-1.0,-11.188000426025985,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
61,10804862.513338333,0,4.227285871436214,65.77390120218205,548.5543360261983,1,9.176186582635636e-05,0.6386769394910152,0.30083491386262123,0.060488146646363504,199.9994064631909,92.07330766537294,-209.9846947763069,-1.4,-1.0,-11.188019352256878,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
62,10804363.365126837,0,4.226958854836116,65.77328718948131,548.5492151602741,1,3.651754302609333e-05,0.6418482168067847,0.2985567770997716,0.05959500609344381,199.99987697784127,92.07316416732257,-209.98444219174448,-1.4,-1.0,-11.188598953419394,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
63,10804200.885618838,0,4.226822037220536,65.77318715749436,548.548380893503,1,1.8203842716957298e-05,0.645327481065041,0.29599825473875246,0.05867426419620652,199.99999540264253,92.07318256013689,-209.98434586611612,-1.4,-1.0,-11.188832096663337,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
64,10801023.054728778,0,4.223234024411797,65.77734082014737,548.583022440029,0,0.0,0.6487263384790363,0.2934653234784005,0.057808338042563266,199.99971257772043,92.0770533978678,-209.98225052344708,-1.4,-0.9980492120236125,-11.2,0.0,0.0,-29.5,-9.0,-3.4964662401175013,-6.1,-5.5,-14.9
65,10800010.556403438,0,4.222131963468922,65.77780213448312,548.5868698015893,0,0.0,0.6512564185064548,0.29177090736063666,0.05697267413290866,200.0,92.07780213448312,-209.98225052344708,-1.4,-0.9991512729664868,-11.2,0.0,0.0,-29.5,-9.0,-3.4964662401175013,-6.1,-5.5,-14.9
66,10799056.321559016,0,4.220851199005933,65.78150160780741,548.6177234091138,0,0.0,0.6537059882907817,0.2901153663373991,0.0561786453718192,199.99882359659333,92.08032520440074,-209.98024400979554,-1.4,-0.9989047911985146,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
67,10799056.321559016,1,4.220851199005933,65.78150160780741,548.6177234091138,0,0.0,0.6560988676318874,0.2884729237736078,0.055428208594504806,199.99882359659333,92.08032520440074,-209.98024400979554,-1.4,-0.9989047911985146,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
68,10797081.44004194,0,4.218758623322003,65.78267843966118,548.6275381867742,0,0.0,0.6582682198087554,0.28699463963401517,0.05473714055722946,199.99928146850843,92.08195990816961,-209.98124137667799,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
69,10796950.006073343,0,4.218668894847184,65.7822613882016,548.6240599776014,0,0.0,0.660899894396183,0.28509709523778576,0.0540030103660313,199.9995348584756,92.08179624667721,-209.9813311051528,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
70,10796869.865560848,0,4.218625431987988,65.78188976259786,548.6209606200662,1,5.572601617132023e-06,0.6635210218093931,0.28317584441250876,0.053303133778098186,199.99974240270708,92.08163216530494,-209.981374568012,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
71,10796749.963484548,0,4.218480861336758,65.78151071538939,548.6177993663475,1,6.35276715343025e-05,0.6661599263226514,0.2812007827683744,0.05263929090897428,200.0,92.08151071538938,-209.98151913866323,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
72,10796749.963484548,1,4.218480861336758,65.78151071538939,548.6177993663475,1,6.35276715343025e-05,0.6692895024012625,0.2787691067210859,0.05194139087765169,200.0,92.08151071538938,-209.98151913866323,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
73,10796749.360812483,2,4.218470744572812,65.78151871960934,548.6178661215419,1,6.77749178976228e-05,0.6721947184688845,0.27652599832549013,0.051279283205625456,200.0,92.08151871960933,-209.98152925542718,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
74,10796749.32172411,3,4.21847607849088,65.78151372794271,548.6178244910421,1,6.54332791214074e-05,0.675144364075458,0.2742248851674577,0.05063075075708434,200.0,92.0815137279427,-209.9815239215091,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
75,10796747.991317622,4,4.21847339040184,65.78151270170147,548.6178159321903,1,6.614358395609089e-05,0.678261127606575,0.2717528601394242,0.0499860122540008,200.0,92.08151270170147,-209.98152660959815,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
76,10796747.991317622,5,4.21847339040184,65.78151270170147,548.6178159321903,1,6.614358395609089e-05,0.6813348350505454,0.26929957678927036,0.04936558816018424,200.0,92.08151270170147,-209.98152660959815,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
77,10796747.991317622,6,4.21847339040184,65.78151270170147,548.6178159321903,1,6.614358395609089e-05,0.6841667447865448,0.2670399935292401,0.04879326168421513,200.0,92.08151270170147,-209.98152660959815,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
78,10796747.980837166,7,4.218473424739869,65.78151264163459,548.6178154312324,1,6.612480432295342e-05,0.686818632474244,0.2649123280898162,0.04826903943593982,200.0,92.08151264163459,-209.98152657526012,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
79,10796747.980837166,8,4.218473424739869,65.78151264163459,548.6178154312324,1,6.612480432295342e-05,0.689422753820569,0.26281261134307765,0.04776463483635336,200.0,92.08151264163459,-209.98152657526012,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
80,10796747.967916127,9,4.218473427999925,65.78151260404863,548.6178151177655,1,6.611879240381313e-05,0.6918775529853999,0.2608103957791821,0.04731205123541814,200.0,92.08151260404863,-209.98152657200006,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
81,10796747.967916127,10,4.218473427999925,65.78151260404863,548.6178151177655,1,6.611879240381313e-05,0.6943079050287582,0.2588132386361691,0.04687885633507278,200.0,92.08151260404863,-209.98152657200006,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
82,10796747.967916127,11,4.218473427999925,65.78151260404863,548.6178151177655,1,6.611879240381313e-05,0.6965986654548739,0.2569201494262014,0.04648118511892467,200.0,92.08151260404863,-209.98152657200006,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
