Iteration,Best_Fitness,Stagnation_Counter,Total_Load_Shed,Gen_Deviation_Sum,Gen_Rescheduling_Cost,Num_Line_Violations,Max_Line_Violation_Pct,Prob_OOA,Prob_KHA,Prob_SHO,B_1,B_2,B_3,B_4,B_5,B_6,B_7,B_8,B_9,B_10,B_11,B_12,B_13,B_14
10,12331678.561066298,0,5.923418589772495,64.08206486851704,534.4444210034321,0,0.0,0.35792817151452544,0.4424928487393483,0.19957897974612632,199.99725827085524,90.37932313937227,-210.56967428812112,-1.3481716594802884,-0.9347526004162222,-10.408709457930199,0.0,0.0,-29.118905971484956,-8.510856472627816,-3.5,-5.783945988952722,-5.301564971214169,-14.9
11,12331678.561066298,1,5.923418589772495,64.08206486851704,534.4444210034321,0,0.0,0.36745968403136364,0.4429402852098164,0.18960003075881998,199.99725827085524,90.37932313937227,-210.56967428812112,-1.3481716594802884,-0.9347526004162222,-10.408709457930199,0.0,0.0,-29.118905971484956,-8.510856472627816,-3.5,-5.783945988952722,-5.301564971214169,-14.9
12,12331678.561066298,2,5.923418589772495,64.08206486851704,534.4444210034321,0,0.0,0.3766229317138534,0.4432570390652676,0.18012002922087897,199.99725827085524,90.37932313937227,-210.56967428812112,-1.3481716594802884,-0.9347526004162222,-10.408709457930199,0.0,0.0,-29.118905971484956,-8.510856472627816,-3.5,-5.783945988952722,-5.301564971214169,-14.9
13,12331678.561066298,3,5.923418589772495,64.08206486851704,534.4444210034321,0,0.0,0.3852653682213404,0.4436206040188246,0.171114027759835,199.99725827085524,90.37932313937227,-210.56967428812112,-1.3481716594802884,-0.9347526004162222,-10.408709457930199,0.0,0.0,-29.118905971484956,-8.510856472627816,-3.5,-5.783945988952722,-5.301564971214169,-14.9
14,12331678.561066298,4,5.923418589772495,64.08206486851704,534.4444210034321,0,0.0,0.39269626598587737,0.4447454076422793,0.16255832637184325,199.99725827085524,90.37932313937227,-210.56967428812112,-1.3481716594802884,-0.9347526004162222,-10.408709457930199,0.0,0.0,-29.118905971484956,-8.510856472627816,-3.5,-5.783945988952722,-5.301564971214169,-14.9
15,11997836.996649347,0,5.509944618382114,64.87838239696313,541.0857091906726,0,0.0,0.3993196583758614,0.4462499315708875,0.15443041005325112,199.80583649232736,90.98421888929049,-210.43729533205888,-1.4,-0.9321248927215645,-10.305335056198919,0.0,0.0,-29.341541815061486,-8.95648957775633,-3.4399245273069785,-5.766755913200132,-5.3487222045068545,-14.86186606280673
16,11997836.996649347,1,5.509944618382114,64.87838239696313,541.0857091906726,0,0.0,0.41001899803771347,0.44327211241169795,0.14670888955058856,199.80583649232736,90.98421888929049,-210.43729533205888,-1.4,-0.9321248927215645,-10.305335056198919,0.0,0.0,-29.341541815061486,-8.95648957775633,-3.4399245273069785,-5.766755913200132,-5.3487222045068545,-14.86186606280673
17,11997836.996649347,2,5.509944618382114,64.87838239696313,541.0857091906726,0,0.0,0.4206810138866746,0.43994554104026623,0.13937344507305913,199.80583649232736,90.98421888929049,-210.43729533205888,-1.4,-0.9321248927215645,-10.305335056198919,0.0,0.0,-29.341541815061486,-8.95648957775633,-3.4399245273069785,-5.766755913200132,-5.3487222045068545,-14.86186606280673
18,11806983.951214448,0,5.186659899400215,65.21259437861512,543.8730371176501,1,0.0025172707334604636,0.4309214032918787,0.43667382388871506,0.13240477281940616,199.80037286099233,91.31296723960745,-210.32630664263374,-1.4,-0.92905554784951,-10.291988804593341,0.0,0.0,-29.42469862911729,-8.923832065538043,-3.4165124268109386,-6.1,-5.4207680142748815,-14.880177969782029
19,11705652.964354454,0,5.1732702211718395,65.31939487988609,544.76375329825,1,0.00015773168481700848,0.44373287502672615,0.43048259079483797,0.12578453417843588,199.753667449471,91.3730623293571,-210.30925258164066,-1.4,-0.9265760973681428,-10.287517538748206,0.0,0.0,-29.46628369542766,-8.93526613980826,-3.382551122071305,-6.1,-5.431613513027801,-14.887669090736111
20,11615566.80600565,0,5.089378060239131,65.2613427780664,544.2795987690738,0,0.0,0.4562466457961787,0.4242580467343072,0.11949530746951408,199.8246395808472,91.3859823589136,-210.2806207377624,-1.3984529629656053,-0.931245592199357,-10.318835335321223,0.0,0.0,-29.479959656568003,-9.0,-3.395125711428655,-6.1,-5.41684558196155,-14.88953636155406
21,11611425.344712643,0,5.08453353094762,65.26837339941608,544.3382341511301,0,0.0,0.4695292747466798,0.4169501831572818,0.11352054209603836,199.82354653481815,91.39191993423422,-210.27679645439235,-1.4,-0.9335957557841542,-10.322999432754138,0.0,0.0,-29.482382932819565,-8.995603140478009,-3.395949017409309,-6.1,-5.421404570169735,-14.886735165245105
22,11596900.438103177,0,5.068338619387104,65.28507320965016,544.4775105684823,0,0.0,0.4811960990938104,0.4109593859149532,0.10784451499123646,199.82329408548136,91.40836729513153,-210.26366615278204,-1.4,-0.9362005704490334,-10.332462689435568,0.0,0.0,-29.49625724195322,-9.0,-3.3921850229281247,-6.1,-5.424732755654926,-14.886156947409976
23,11581820.853698328,0,5.05318682938798,65.28579515957185,544.4835316308292,0,0.0,0.4924793294821552,0.4050683812761702,0.10245228924167464,199.8305090055201,91.41630416509194,-210.26667855589375,-1.4,-0.9320186043044052,-10.329663459271234,0.0,0.0,-29.49901869500302,-9.0,-3.3898501085604753,-6.1,-5.429583747579126,-14.9
24,11519875.711326722,0,5.006102792867821,65.13718574045994,543.2441290754359,0,0.0,0.5024760526632198,0.40019427255718926,0.09732967477959091,199.92835573333613,91.36554147379607,-210.18681750603616,-1.3987445468045085,-0.9325897987722007,-10.498155887932105,0.0,0.0,-29.46942052380008,-8.998898393194137,-3.393178011680257,-6.091156114233121,-5.426096616710485,-14.898839807969111
25,11287250.613427594,0,4.750673644073273,65.36522384757633,545.1459668887866,0,0.0,0.5124830149344458,0.39505379402494284,0.09246319104061136,199.94205125417517,91.6072751017515,-210.11873786201514,-1.4,-0.9095319091710825,-10.7944296632883,0.0,0.0,-29.5,-9.0,-3.3713428994149934,-6.1,-5.455284022037201,-14.9
26,11237253.24435014,0,4.699480852417481,65.3771779736623,545.2456643003436,0,0.0,0.5227495333677423,0.38941043514367685,0.08784003148858079,199.96167058696008,91.63884856062238,-210.09993375042615,-1.4,-0.9070515960695582,-10.860234342741,0.0,0.0,-29.5,-9.0,-3.368980411321801,-6.1,-5.464319047024001,-14.9
27,11139913.171442183,0,4.527212727335352,66.12645204645824,551.4946100674617,0,0.0,0.5329503142310523,0.3836016558547959,0.08344802991415175,199.6731676131032,92.09961965956144,-209.99299372769,-1.4,-0.8671810691511541,-11.2,0.0,0.0,-29.5,-9.0,-3.3126124758234896,-6.1,-5.5,-14.9
28,11113415.53187522,0,4.406699273705864,65.81365114472537,548.8858505470096,1,0.002831776320113022,0.5428027985194998,0.37792157306205615,0.07927562841844417,199.88982479078436,92.00347593550973,-210.05308596920221,-1.3975412053810143,-0.9501948235057841,-11.2,0.0,0.0,-29.401225553375358,-9.0,-3.5,-6.061422681017809,-5.439924257518357,-14.889906236293587
29,11002513.089745343,0,4.392822222970124,66.09635712413377,551.2436184152757,0,0.0,0.5510589366727296,0.37362921632974844,0.07531184699752196,199.75541032644804,92.15176745058181,-210.02865581992705,-1.3958930550927133,-1.0,-11.198156945957727,0.0,0.0,-29.443530801347077,-8.983074671396341,-3.4319060933774854,-6.069737243485375,-5.464231493151155,-14.891991653294937
30,10944235.802175447,0,4.345381355919482,65.98799362269285,550.3398668132584,0,0.0,0.5582268020218343,0.3702269433305199,0.07154625464764586,199.83331251069384,92.1213061333867,-210.0137330985209,-1.3959579197535776,-1.0,-11.2,0.0,0.0,-29.5,-8.979187350461915,-3.447232334029922,-6.06371712858656,-5.464638474610893,-14.890152338116737
31,10944235.802175447,1,4.345381355919482,65.98799362269285,550.3398668132584,0,0.0,0.5651870562369986,0.3668440018477379,0.06796894191526358,199.83331251069384,92.1213061333867,-210.0137330985209,-1.3959579197535776,-1.0,-11.2,0.0,0.0,-29.5,-8.979187350461915,-3.447232334029922,-6.06371712858656,-5.464638474610893,-14.890152338116737
32,10944235.802175447,2,4.345381355919482,65.98799362269285,550.3398668132584,0,0.0,0.5714891881486568,0.3639403170318429,0.06457049481950039,199.83331251069384,92.1213061333867,-210.0137330985209,-1.3959579197535776,-1.0,-11.2,0.0,0.0,-29.5,-8.979187350461915,-3.447232334029922,-6.06371712858656,-5.464638474610893,-14.890152338116737
33,10908960.392609252,0,4.339316593970712,65.69588958266628,547.9037191194368,0,0.0,0.5771052127310692,0.3615528171904055,0.06134197007852537,199.9823969116815,91.97828649434777,-209.99226618362812,-1.3961841495018374,-1.0,-11.2,0.0,0.0,-29.5,-8.98736815652138,-3.4512783155544744,-6.077264688176446,-5.464219642470277,-14.892102270176743
34,10870002.530058865,0,4.291382424518564,65.78565210306446,548.6523385395576,0,0.0,0.5825905261829564,0.3591346022424446,0.0582748715745991,199.9614827362085,92.04713483927296,-209.97911847015212,-1.3947504151095065,-0.9994337386406702,-11.197746584667083,0.0,0.0,-29.499682565078786,-8.981246394486156,-3.4923928765554915,-6.072784483876322,-5.5,-14.891462046915294
35,10824292.750380078,0,4.241675094960004,65.82562686847265,548.985728083062,0,0.0,0.5873526149794197,0.3572862570247111,0.05536112799586915,199.96634901828367,92.09197588675632,-209.98510652061773,-1.394732524062296,-0.996834564658388,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.084240039262676,-5.5,-14.89741125643889
36,10814047.801812753,0,4.231406421202808,65.82389031386623,548.9712452176443,1,0.0001123970387652662,0.5917780436436595,0.3556288847602648,0.05259307159607569,199.9723516324655,92.09624194633172,-209.9845120293723,-1.3986222834593744,-0.9962305865294211,-11.196465203326857,0.0,0.0,-29.5,-8.997572013348995,-3.5,-6.1,-5.495191462760235,-14.9
37,10810863.88136387,0,4.229803538971154,65.8100538680779,548.8558492597697,0,0.0,0.5957688134598568,0.3542677685238713,0.04996341801627192,199.98007129647547,92.09012516455337,-209.982047870992,-1.4,-0.996186195062772,-11.196826852888638,0.0,0.0,-29.5,-8.998326099600257,-3.5,-6.1,-5.496809442485161,-14.9
38,10808328.25996428,0,4.227238157878523,65.8028264882571,548.7955729120641,1,0.00021945878195310796,0.5997174351079386,0.35281731777660313,0.047465247115458326,199.9849676769322,92.0877941651893,-209.98407264663436,-1.3998010904634193,-0.9964742187493006,-11.196715671498582,0.0,0.0,-29.5,-8.998180229205124,-3.5,-6.098970950131363,-5.4988645816643364,-14.899682453774979
39,10808291.09350124,0,4.226732733927832,65.80444971785093,548.8091106468768,1,0.00026027270341728577,0.6039856215849561,0.3509223936553586,0.045091984759685406,199.98440877411062,92.08885849196155,-209.9839604183832,-1.3998667157125608,-0.9964024307626589,-11.19671745979408,0.0,0.0,-29.5,-8.998367848727831,-3.5,-6.099310459514219,-5.49885471293196,-14.899787220245654
40,10805392.968646837,0,4.227229020205149,65.78109057012152,548.6142953548135,0,0.0,0.6085469364842993,0.3486156779939996,0.04283738552170113,199.99584020483664,92.07693077495816,-209.98336871171065,-1.399924466299285,-0.9963152414790796,-11.196586354033755,0.0,0.0,-29.5,-8.998497838186271,-3.499994571698053,-6.099573471031698,-5.498623400583663,-14.89988692477238
41,10804735.794205353,0,4.2272461194810464,65.77434778918249,548.558060561782,0,0.0,0.6132185366462861,0.34608594710809776,0.04069551624561608,199.99920304566825,92.07355083485074,-209.98317500387037,-1.4,-0.9962931233370845,-11.196550156257045,0.0,0.0,-29.5,-8.998542918964976,-3.499992985727047,-6.099678930598651,-5.498596373973202,-14.899924387790564
42,10804511.785541235,0,4.2271445800140555,65.77279844240144,548.545139009628,0,0.0,0.6177914133667409,0.34354784619992385,0.038660740433335276,200.0,92.07279844240144,-209.9832308930371,-1.4,-0.9962613558987964,-11.196316339792522,0.0,0.0,-29.5,-8.998547062377927,-3.4999994818506375,-6.0996571698124,-5.498848702744566,-14.89999441447198
43,10804511.785541235,1,4.2271445800140555,65.77279844240144,548.545139009628,0,0.0,0.6222264528735637,0.34104584371476776,0.03672770341166851,200.0,92.07279844240144,-209.9832308930371,-1.4,-0.9962613558987964,-11.196316339792522,0.0,0.0,-29.5,-8.998547062377927,-3.4999994818506375,-6.0996571698124,-5.498848702744566,-14.89999441447198
44,10800628.055487277,0,4.2217811485699706,65.7779023529543,548.5877056236388,0,0.0,0.6263324328211934,0.3387762489377215,0.034891318241085094,200.0,92.0779023529543,-209.9826022131303,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.495616638299726,-14.9
45,10799680.180971298,0,4.221757055355468,65.77822388383831,548.5903871912114,1,5.193537518835e-05,0.6298849033256625,0.3369683443453067,0.033146752329030846,200.0,92.0782238838383,-209.98268299408707,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.49555995055745,-14.9
46,10799680.180971298,1,4.221757055355468,65.77822388383831,548.5903871912114,1,5.193537518835e-05,0.6336174226284732,0.33489316265894753,0.03148941471257931,200.0,92.0782238838383,-209.98268299408707,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.49555995055745,-14.9
47,10797981.771719094,0,4.219909981303166,65.78005657932441,548.6056718715656,0,0.0,0.6371546790392523,0.3329303769837974,0.029914943976950343,200.0,92.0800565793244,-209.9810268447444,-1.4,-1.0,-11.199116730608992,0.0,0.0,-29.5,-8.999946443343424,-3.5,-6.1,-5.5,-14.9
48,10797968.976212844,0,4.21989188850384,65.78006908800164,548.6057761939337,0,0.0,0.6406868012568582,0.3308940019650391,0.02841919677810283,200.0,92.08006908800164,-209.98107202340302,-1.4,-1.0,-11.199091193199463,0.0,0.0,-29.5,-8.99994489489367,-3.5,-6.1,-5.5,-14.9
49,10797955.622071713,0,4.2198639117349845,65.78036749510238,548.6082649091538,0,0.0,0.6441542384740464,0.3288475245867559,0.026998236939197687,199.9998842965813,92.0802517916837,-209.98088545676458,-1.4,-1.0,-11.199250631500421,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
50,10796804.95764734,0,4.218442236437426,65.78192381109287,548.6212445845144,1,8.59275885545685e-05,0.6477933996698182,0.32655827523794395,0.0256483250922378,199.99981697623485,92.08174078732772,-209.98155776356256,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
51,10796790.303875178,0,4.218505678785448,65.78179252016044,548.620149618138,1,5.679496243828908e-05,0.651441757543944,0.3241923336184301,0.024365908837625908,199.99985090052706,92.0816434206875,-209.98149432121454,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
52,10796772.278692393,0,4.218413934407124,65.78162344233654,548.6187395090867,1,9.500422817154686e-05,0.6549134890724837,0.3219388975317718,0.023147613395744615,199.99998131162818,92.08160475396471,-209.98158606559286,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
53,10796762.600482037,1,4.218478039777239,65.78159959418464,548.6185406154998,1,6.675540176956928e-05,0.658228840971148,0.31978092630289473,0.021990232725957383,199.99996118301908,92.08156077720372,-209.98152196022275,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
54,10796759.949746525,0,4.2184500359726655,65.78157998802207,548.6183771001041,1,7.876776353441529e-05,0.661477381731691,0.31763189717864954,0.020890721089659513,199.9999849880026,92.08156497602468,-209.98154996402732,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
55,10796758.094907226,1,4.218445382631899,65.7815622142178,548.6182288665764,1,8.060532217086802e-05,0.6646762612196593,0.31547755374516423,0.019846185035176538,199.99999620157513,92.08155841579293,-209.9815546173681,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
56,10796754.707723875,2,4.2184655272216105,65.78154143573612,548.6180555740391,1,7.158329328831313e-05,0.6677474557459298,0.31339866847065256,0.01885387578341771,199.99999651852113,92.08153795425724,-209.98153447277838,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
57,10796749.12713562,0,4.218492806956476,65.78149459043463,548.6176648842248,1,5.762742080150929e-05,0.6709860078099317,0.31110281019582153,0.017911181994246822,200.0,92.08149459043463,-209.9815071930435,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
58,10796748.525515588,1,4.21846836828081,65.78151858285017,548.6178649809704,1,6.850502498991774e-05,0.6741131780076703,0.30887119909779515,0.01701562289453448,200.0,92.08151858285017,-209.98153163171918,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
59,10796748.525515588,2,4.21846836828081,65.78151858285017,548.6178649809704,1,6.850502498991774e-05,0.6773529982810085,0.30648215996918377,0.016164841749807757,200.0,92.08151858285017,-209.98153163171918,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
60,10796747.928924888,3,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.6804793762368984,0.3041640241007843,0.015356599662317368,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
61,10796747.928924888,4,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.6834665399702357,0.3019446903505629,0.0145887696792015,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
62,10796747.928924888,5,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.686252915271269,0.2998877535334896,0.013859331195241424,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
63,10796747.928924888,6,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.68877948519398,0.29805415017054065,0.013166364635479355,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
64,10796747.928924888,7,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.691090528971985,0.29640142462430963,0.012508046403705387,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
65,10796747.928924888,8,4.218478428053601,65.78150762081837,548.6177735576252,1,6.388339983232072e-05,0.6932326214694716,0.29488473444700825,0.011882644083520117,200.0,92.08150762081837,-209.9815215719464,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
66,10796747.92756414,9,4.218478480479405,65.78150756369051,548.6177730811788,1,6.385931455952232e-05,0.6951884592802364,0.29352302884041953,0.011288511879344112,200.0,92.08150756369051,-209.98152151952058,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
67,10796747.913177323,10,4.218476428431728,65.78150957950938,548.6177898931082,1,6.47728415515303e-05,0.6971502998435718,0.29212561387105135,0.010724086285376907,200.0,92.08150957950937,-209.98152357156826,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
68,10796747.913177323,11,4.218476428431728,65.78150957950938,548.6177898931082,1,6.47728415515303e-05,0.6996719372828826,0.29014018074600934,0.010187881971108061,200.0,92.08150957950937,-209.98152357156826,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
69,10796747.913177323,12,4.218476428431728,65.78150957950938,548.6177898931082,1,6.47728415515303e-05,0.7019546766790412,0.2883668354484062,0.00967848787255266,200.0,92.08150957950937,-209.98152357156826,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
70,10796747.913068332,13,4.218476394138406,65.78150961295276,548.6177901720259,1,6.478807575831525e-05,0.7040682845580386,0.28673715196303645,0.009194563478925026,200.0,92.08150961295276,-209.98152360586158,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
71,10796747.913068332,14,4.218476394138406,65.78150961295276,548.6177901720259,1,6.478807575831525e-05,0.7061389269706433,0.2851262377243779,0.008734835304978775,200.0,92.08150961295276,-209.98152360586158,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
72,10796747.913068332,15,4.218476394138406,65.78150961295276,548.6177901720259,1,6.478807575831525e-05,0.7080179360530086,0.2836839704072616,0.008298093539729835,200.0,92.08150961295276,-209.98152360586158,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
73,10796747.913068332,16,4.218476394138406,65.78150961295276,548.6177901720259,1,6.478807575831525e-05,0.7097364475283864,0.2823803636088703,0.007883188862743343,200.0,92.08150961295276,-209.98152360586158,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
74,10796747.913065262,17,4.218476393141827,65.78150961392463,548.6177901801314,1,6.478851846623002e-05,0.711292161836625,0.28121880874376887,0.007489029419606176,200.0,92.08150961392462,-209.98152360685816,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
75,10796747.913065262,18,4.218476393141827,65.78150961392463,548.6177901801314,1,6.478851846623002e-05,0.7128470060005707,0.28003841605080343,0.007114577948625867,200.0,92.08150961392462,-209.98152360685816,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
76,10796747.913062511,19,4.218476392243332,65.78150961480083,548.6177901874389,1,6.478891760934858e-05,0.7143094809917235,0.2789316699570819,0.006758849051194574,200.0,92.08150961480082,-209.98152360775666,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
77,10796747.913062181,20,4.218476392136893,65.7815096149046,548.6177901883044,1,6.478896489170438e-05,0.7158148993017497,0.2777641940996155,0.0064209065986348445,200.0,92.0815096149046,-209.9815236078631,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
78,10796747.910655174,21,4.2184764140244795,65.78150958684205,548.6177899542627,1,6.477835070199943e-05,0.717321167475169,0.27657897125612785,0.006099861268703102,200.0,92.08150958684205,-209.9815235859755,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
79,10796747.910655174,22,4.2184764140244795,65.78150958684205,548.6177899542627,1,6.477835070199943e-05,0.7189573378613286,0.2752477939334035,0.0057948682052679475,200.0,92.08150958684205,-209.9815235859755,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
80,10796747.910655174,23,4.2184764140244795,65.78150958684205,548.6177899542627,1,6.477835070199943e-05,0.7204784690751288,0.2740164061298666,0.00550512479500455,200.0,92.08150958684205,-209.9815235859755,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
81,10796747.910585362,24,4.218476411730393,65.78150958890973,548.6177899715071,1,6.477934732629365e-05,0.7219445998709203,0.2728255315738254,0.005229868555254323,200.0,92.08150958890973,-209.9815235882696,-1.4,-1.0,-11.2,0.0,0.0,-29.5,-9.0,-3.5,-6.1,-5.5,-14.9
